,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
378,Honda City S MT PETROL,Mumbai,2010,"85,037",Petrol,1st,"2,90,099"
379,Skoda Rapid Style 1.5 TDI AT,Mumbai,2016,"55,629",Diesel,1st,"6,35,499"
380,Tata Hexa Varicor 400 XM,Mumbai,2018,"33,271",Diesel,1st,"11,20,099"
381,Hyundai Creta 1.6 SX PLUS VTVT,Mumbai,2016,"61,905",Petrol,2nd,"7,91,699"
382,Maruti Swift Dzire VDI BS IV,Mumbai,2012,"81,886",Diesel,1st,"4,35,399"
383,Maruti Swift VDI ABS,Mumbai,2016,"79,244",Diesel,1st,"5,02,999"
384,Mercedes Benz E Class E 250 CDI AVANTGARDE,Mumbai,2012,"43,522",Diesel,3rd,"8,75,499"
385,Jeep Compass 2.0 LONGITUDE,Mumbai,2017,"28,310",Diesel,1st,"12,73,999"
386,Mahindra XUV500 W8 FWD,Mumbai,2015,"70,558",Diesel,1st,"8,51,499"
387,Honda Amaze 1.5 EMT I DTEC,Mumbai,2015,"84,226",Diesel,1st,"4,23,899"
388,Maruti Swift Dzire VDI BS IV,Mumbai,2010,"80,822",Diesel,2nd,"3,85,499"
389,Maruti Ertiga VDI SHVS,Mumbai,2017,"55,405",Diesel,1st,"8,69,530"
390,Honda City V MT PETROL,Mumbai,2010,"1,30,339",Petrol,1st,"3,05,099"
391,Maruti Ertiga VDI SHVS LIMITED EDITION,Mumbai,2018,"54,359",Diesel,1st,"9,22,399"
392,Honda City V MT PETROL,Mumbai,2015,"94,953",Petrol,1st,"5,05,699"
393,Tata Zest XT QUADRAJET 90PS,Mumbai,2015,"95,551",Diesel,1st,"3,94,099"
394,Mahindra TUV300 T8 AT,Mumbai,2015,"94,177",Diesel,2nd,"5,29,899"
395,Mahindra XUV500 W6 4X2,Mumbai,2016,"1,11,422",Diesel,2nd,"6,79,599"
396,Maruti Ciaz ZXI,Mumbai,2015,"1,01,560",Petrol,1st,"6,07,099"
397,BMW X1 SDRIVE 20D,Mumbai,2011,"1,07,932",Diesel,1st,"7,78,399"
398,Mahindra TUV300 T8 AT,Mumbai,2016,"90,163",Diesel,1st,"5,62,499"
399,Maruti Wagon R 1.0 VXI,Mumbai,2013,"94,507",Petrol,1st,"2,43,399"
400,Honda Amaze 1.5 SMT I DTEC,Mumbai,2015,"92,265",Diesel,3rd,"3,62,099"
401,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2012,"1,06,738",Petrol,1st,"3,79,299"
402,Tata Hexa Varicor 400 XTA,Mumbai,2018,"54,218",Diesel,1st,"11,27,399"
403,Ssangyong Rexton RX7,Mumbai,2013,"90,404",Diesel,2nd,"5,36,999"
404,Toyota Innova 2.5 G4 8 STR,Mumbai,2010,"1,29,323",Diesel,2nd,"5,09,999"
405,Mahindra XUV500 W6 4X2,Mumbai,2011,"1,25,124",Diesel,2nd,"5,12,299"
406,Honda City S MT PETROL,Mumbai,2010,"1,72,533",Petrol,3rd,"2,67,699"
407,Maruti Ritz VDI,Mumbai,2010,"1,00,520",Diesel,1st,"3,23,899"
408,Toyota Innova 2.5 G4 8 STR,Mumbai,2009,"1,82,019",Diesel,2nd,"4,70,299"
409,Mercedes Benz E Class E 250 CDI ELEGANCE,Mumbai,2011,"77,257",Diesel,2nd,"10,15,899"
410,Renault Duster RXL 110 PS ADVENTURE,Mumbai,2014,"1,03,800",Diesel,2nd,"4,60,899"
411,Toyota Innova 2.5 VX 8 STR BS IV,Mumbai,2014,"88,632",Diesel,1st,"9,97,399"
412,Toyota Innova Crysta 2.4 VX 8 STR,Mumbai,2017,"1,52,809",Diesel,1st,"14,78,999"
413,Toyota Innova 2.5 V 8 STR,Mumbai,2009,"2,27,568",Diesel,1st,"4,56,799"
414,Maruti Ciaz ZDI,Mumbai,2014,"1,36,749",Diesel,1st,"4,91,799"
415,Honda Mobilio 1.5 V I DTEC,Mumbai,2015,"2,21,004",Diesel,1st,"4,53,699"
416,Honda City VX MT DIESEL,Mumbai,2014,"1,06,966",Diesel,1st,"5,80,299"
417,Mahindra TUV300 T8,Mumbai,2016,"1,48,037",Diesel,1st,"6,31,599"
418,Toyota Innova 2.5 G4 8 STR,Mumbai,2010,"2,48,767",Diesel,3rd,"5,17,399"
419,Honda Amaze 1.2 EXMT I VTEC,Mumbai,2013,"14,671",Petrol,1st,"3,83,299"
420,Maruti Alto LXI,Mumbai,2010,"15,387",Petrol,1st,"1,54,199"
421,Maruti Wagon R 1.0 VXI,Mumbai,2013,"17,240",Petrol,1st,"2,97,999"
422,Maruti Ritz ZXI,Mumbai,2010,"19,553",Petrol,1st,"2,31,199"
423,Honda Brio 1.2 S MT I VTEC,Mumbai,2015,"14,170",Petrol,1st,"3,49,499"
424,Ford Figo 1.2 EXI DURATEC,Mumbai,2010,"40,145",Petrol,2nd,"1,78,499"
425,Honda City S MT PETROL,Mumbai,2011,"35,630",Petrol,1st,"3,45,399"
426,Maruti Alto K10 VXI,Mumbai,2012,"29,067",Petrol,2nd,"1,65,199"
427,Maruti Alto K10 VXI,Mumbai,2010,"50,742",Petrol,2nd,"1,70,399"
428,Hyundai i20 ASTA 1.2,Mumbai,2012,"37,455",Petrol,1st,"3,54,099"
429,Hyundai Eon ERA PLUS,Mumbai,2013,"23,092",Petrol,1st,"2,06,899"
430,Hyundai Verna FLUIDIC 1.6 EX VTVT,Mumbai,2013,"33,807",Petrol,1st,"4,28,499"
431,Hyundai i20 SPORTZ 1.2 O,Mumbai,2011,"29,959",Petrol,1st,"3,56,599"
432,Maruti Alto LXI,Mumbai,2010,"34,995",Petrol,1st,"1,65,999"
433,Honda City S MT PETROL,Mumbai,2010,"31,448",Petrol,2nd,"3,02,899"
434,Honda Brio 1.2 VX AT I VTEC,Mumbai,2014,"42,559",Petrol,1st,"3,82,299"
435,Hyundai i20 ASTA 1.2,Mumbai,2011,"38,262",Petrol,1st,"2,66,799"
436,Maruti Wagon R 1.0 VXI,Mumbai,2013,"17,781",Petrol,1st,"3,02,399"
437,Maruti Zen Estilo LXI,Mumbai,2010,"30,793",Petrol,1st,"1,79,799"
438,Volkswagen Vento HIGHLINE PETROL,Mumbai,2011,"19,762",Petrol,1st,"2,73,799"
439,Renault Kwid RXL,Mumbai,2020,"5,067",Petrol,1st,"3,85,399"
440,Hyundai Eon MAGNA PLUS,Mumbai,2013,"41,513",Petrol,1st,"2,17,699"
441,Hyundai i20 SPORTZ 1.2 O,Mumbai,2011,"38,993",Petrol + CNG,2nd,"2,98,599"
442,Honda Brio 1.2 S MT I VTEC,Mumbai,2012,"52,789",Petrol,1st,"2,71,499"
443,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Mumbai,2014,"18,534",Petrol,2nd,"3,39,099"
444,Maruti Celerio VXI AMT,Mumbai,2015,"15,756",Petrol,1st,"3,90,899"
445,Hyundai Santro Xing GLS,Mumbai,2009,"25,374",Petrol,1st,"1,58,599"
446,Datsun Go T,Mumbai,2014,"34,064",Petrol,2nd,"2,09,399"
447,Maruti Wagon R 1.0 LXI CNG,Mumbai,2011,"51,984",Petrol + CNG,2nd,"2,36,699"
448,Hyundai Elite i20 ASTA 1.2,Mumbai,2018,"15,519",Petrol,1st,"5,78,899"
449,Toyota Etios VX,Mumbai,2011,"66,259",Petrol,1st,"3,06,599"
450,Hyundai Grand i10 ASTA 1.1 CRDI,Mumbai,2013,"49,599",Diesel,2nd,"3,23,499"
451,Honda City S MT PETROL,Mumbai,2009,"83,935",Petrol,1st,"2,40,499"
452,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Mumbai,2012,"48,978",Petrol,3rd,"2,75,899"
453,Hyundai Accent EXECUTIVE GLE,Mumbai,2011,"58,344",Petrol,1st,"1,41,099"
454,Maruti A Star LXI,Mumbai,2010,"52,344",Petrol + CNG,1st,"1,67,399"
455,Honda Amaze 1.2 SMT I VTEC,Mumbai,2014,"33,942",Petrol,1st,"4,09,399"
456,Hyundai i20 SPORTZ 1.2 VTVT,Mumbai,2013,"25,341",Petrol,1st,"3,37,699"
457,Maruti Alto K10 VXI MUSIK EDITION,Mumbai,2013,"49,492",Petrol,1st,"1,88,199"
458,Maruti Swift LXI 1.3,Mumbai,2007,"48,448",Petrol,2nd,"1,45,599"
459,Hyundai Eon SPORTZ,Mumbai,2016,"21,303",Petrol,1st,"2,86,899"
460,Honda City 1.5 E MT PETROL,Mumbai,2012,"57,136",Petrol,1st,"3,68,699"
461,Honda City S MT PETROL,Mumbai,2011,"56,727",Petrol,1st,"3,28,499"
462,Maruti Celerio ZXI AMT,Mumbai,2017,"28,928",Petrol,1st,"4,40,799"
463,Mahindra Kuv100 K8 6 STR,Mumbai,2016,"40,626",Petrol,2nd,"3,50,899"
464,Hyundai i10 SPORTZ 1.2 AT,Mumbai,2009,"43,158",Petrol,3rd,"1,89,999"
465,Renault Kwid CLIMBER 1.0 AT,Mumbai,2019,"2,082",Petrol,1st,"3,98,799"
466,Maruti Wagon R LXI,Mumbai,2009,"25,001",Petrol,1st,"1,83,099"
467,Hyundai i10 MAGNA 1.2,Mumbai,2010,"60,949",Petrol,3rd,"1,79,299"
468,Maruti Baleno ZETA 1.2 K12 CVT,Mumbai,2016,"40,039",Petrol,1st,"6,03,499"
469,Hyundai i20 ASTA 1.2,Mumbai,2014,"23,576",Petrol,1st,"4,24,899"
470,Maruti Wagon R 1.0 VXI,Mumbai,2014,"50,060",Petrol + CNG,1st,"2,96,999"
471,Maruti SX4 VXI,Mumbai,2010,"58,667",Petrol,2nd,"2,21,799"
472,Hyundai i10 ERA 1.1 IRDE,Mumbai,2013,"56,689",Petrol,1st,"2,34,699"
473,Volkswagen Polo HIGHLINE1.2L PETROL,Mumbai,2011,"50,372",Petrol,2nd,"3,01,099"
474,Chevrolet Beat LS DIESEL,Mumbai,2013,"54,355",Diesel,1st,"1,97,699"
475,Hyundai i20 MAGNA O 1.2,Mumbai,2011,"56,869",Petrol,1st,"3,01,399"
476,Volkswagen Polo HIGHLINE1.2L DIESEL,Mumbai,2013,"63,934",Diesel,1st,"3,68,099"
477,Maruti Wagon R 1.0 LXI CNG,Mumbai,2018,"9,582",Petrol + CNG,1st,"4,42,799"
478,Hyundai Elite i20 SPORTZ 1.2,Mumbai,2017,"10,302",Petrol,1st,"5,97,199"
479,Honda Amaze 1.5 EMT I DTEC,Mumbai,2016,"67,740",Diesel,1st,"3,91,499"
480,Honda Jazz 1.2 V AT,Mumbai,2016,"10,430",Petrol,2nd,"5,65,099"
481,Maruti Ritz VXI BS IV,Mumbai,2010,"57,232",Petrol,2nd,"1,95,799"
482,Volkswagen Polo GT TSI 1.2 PETROL AT,Mumbai,2017,"26,305",Petrol,1st,"7,84,699"
483,Honda Amaze 1.2 S CVT I VTEC,Mumbai,2019,"19,679",Petrol,1st,"6,55,799"
484,Datsun Go Plus T,Mumbai,2017,"36,625",Petrol,1st,"3,76,299"
485,Honda Amaze 1.2 SMT I VTEC,Mumbai,2019,"17,943",Petrol,1st,"6,43,799"
486,Tata Tiago XZA 1.2 REVOTRON,Mumbai,2018,"7,793",Petrol,1st,"4,94,599"
487,Hyundai Xcent S 1.2,Mumbai,2014,"56,684",Petrol,1st,"3,41,799"
488,Hyundai NEW SANTRO 1.1 SPORTS AMT,Mumbai,2019,"7,658",Petrol,1st,"5,01,699"
489,Maruti Ertiga VXI,Mumbai,2012,"50,665",Petrol,1st,"4,82,499"
490,Honda Amaze 1.2 SX MT I VTEC,Mumbai,2016,"43,240",Petrol,1st,"4,13,999"
491,Maruti Wagon R 1.0 VXI,Mumbai,2011,"59,336",Petrol,1st,"2,34,299"
492,Hyundai i10 MAGNA 1.2,Mumbai,2009,"49,357",Petrol,2nd,"1,87,599"
493,Hyundai i20 SPORTZ 1.2 O,Mumbai,2010,"66,898",Petrol,1st,"2,67,299"
494,Maruti Ciaz VXI PLUS,Mumbai,2016,"53,647",Petrol,1st,"5,53,799"
495,Maruti Wagon R 1.0 LXI CNG,Mumbai,2017,"42,385",Petrol + CNG,1st,"4,18,199"
496,Hyundai i10 MAGNA 1.2 KAPPA2,Mumbai,2011,"65,507",Petrol,1st,"2,31,299"
497,Renault Kwid RXL,Mumbai,2016,"86,031",Petrol,1st,"2,46,199"
498,Volkswagen Polo GT TSI 1.2 PETROL AT,Mumbai,2015,"62,314",Petrol,1st,"5,14,099"
499,Maruti Alto 800 LXI CNG,Mumbai,2014,"65,028",Petrol + CNG,2nd,"2,25,999"
500,Volkswagen Polo GT TSI 1.2 PETROL AT,Mumbai,2014,"34,600",Petrol,1st,"5,12,299"
501,Hyundai i20 ASTA 1.4 CRDI,Mumbai,2009,"72,699",Diesel,2nd,"2,22,999"
502,Toyota Innova 2.5 VX 8 STR BS IV,Mumbai,2012,"1,23,778",Diesel,3rd,"6,26,299"
503,Maruti Baleno DELTA 1.2 K12,Mumbai,2016,"12,844",Petrol,1st,"5,36,599"
504,Maruti Ertiga VDI ABS,Mumbai,2015,"60,299",Diesel,2nd,"5,89,599"
505,Hyundai i20 MAGNA O 1.2,Mumbai,2012,"73,246",Petrol,1st,"3,15,799"
506,Honda WR-V 1.2 i-VTEC VX MT,Mumbai,2017,"30,982",Petrol,2nd,"6,59,499"
507,Mercedes Benz C Class 200 CGI AVANTGARDE,Mumbai,2011,"41,429",Petrol,1st,"8,44,599"
508,Maruti Celerio VXI AMT,Mumbai,2015,"53,010",Petrol,1st,"3,53,899"
509,Maruti Ertiga VXI OPTIONAL,Mumbai,2016,"16,815",Petrol,2nd,"6,52,499"
510,Honda City 1.5 E MT PETROL,Mumbai,2011,"55,814",Petrol,1st,"3,08,099"
511,Maruti Dzire ZXI,Mumbai,2017,"13,460",Petrol,1st,"6,36,299"
512,Skoda Rapid AMBITION 1.6 MPI MT PLUS,Mumbai,2014,"55,444",Petrol,1st,"4,27,499"
513,Hyundai Verna FLUIDIC 1.6 SX VTVT OPT,Mumbai,2014,"68,191",Petrol,2nd,"4,37,399"
514,Maruti Wagon R 1.0 LXI CNG,Mumbai,2016,"65,990",Petrol + CNG,2nd,"3,16,699"
515,Maruti Ertiga VDI ABS,Mumbai,2014,"58,319",Diesel,1st,"6,14,499"
516,Honda City V MT PETROL,Mumbai,2009,"80,190",Petrol,1st,"2,36,999"
517,Maruti Swift VDI,Mumbai,2019,"16,449",Diesel,1st,"7,26,099"
518,Ford Figo 1.4 ZXI DURATORQ,Mumbai,2011,"1,05,505",Diesel,1st,"2,15,699"
519,Maruti Vitara Brezza VDI,Mumbai,2016,"43,994",Diesel,1st,"6,74,499"
520,Honda WR-V 1.2 i-VTEC VX MT,Mumbai,2017,"37,386",Petrol,1st,"6,92,199"
521,Maruti Vitara Brezza LDI,Mumbai,2017,"51,514",Diesel,1st,"6,58,999"
522,Maruti Alto 800 LXI,Mumbai,2018,"47,642",Petrol,1st,"3,02,999"
523,Hyundai Grand i10 ASTA 1.1 CRDI,Mumbai,2016,"54,873",Diesel,1st,"4,58,399"
524,Maruti Ertiga VDI SHVS,Mumbai,2016,"58,796",Diesel,1st,"7,16,399"
525,Toyota Innova Crysta 2.8 GX AT 8 STR,Mumbai,2016,"47,802",Diesel,1st,"14,99,499"
526,Toyota Innova 2.5 GX 8 STR BS IV,Mumbai,2012,"41,669",Diesel,1st,"7,64,299"
527,Nissan Sunny XL DIESEL,Mumbai,2012,"97,273",Diesel,2nd,"2,31,599"
528,Hyundai i20 MAGNA 1.2 VTVT,Mumbai,2009,"1,44,991",Petrol,1st,"1,91,799"
529,Maruti Eeco 7 STR,Mumbai,2018,"42,958",Petrol + CNG,3rd,"3,69,299"
530,Volkswagen Vento HIGHLINE PETROL,Mumbai,2014,"74,950",Petrol,1st,"4,16,499"
531,BMW X1 SDRIVE 20D,Mumbai,2011,"89,880",Diesel,2nd,"7,78,199"
532,Toyota Corolla Altis 1.8 G,Mumbai,2009,"92,819",Petrol,3rd,"2,30,599"
533,Hyundai Verna 1.4 VTVT EX,Mumbai,2019,"22,647",Petrol,1st,"7,97,399"
534,Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT,Mumbai,2018,"28,260",Petrol,1st,"8,15,099"
535,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2011,"99,853",Petrol,1st,"2,67,399"
536,Toyota Etios G,Mumbai,2011,"1,16,003",Petrol + CNG,1st,"2,82,499"
537,Toyota Fortuner 2.8 4x2 AT,Mumbai,2017,"81,861",Diesel,1st,"25,66,299"
538,Maruti Vitara Brezza LDI,Mumbai,2016,"64,886",Diesel,1st,"6,09,299"
539,Hyundai Creta 1.6 SX PLUS AUTO PETROL,Mumbai,2017,"53,994",Petrol,1st,"8,96,999"
540,Maruti Ertiga VDI SHVS,Mumbai,2017,"59,847",Diesel,1st,"6,97,199"
541,Maruti Swift Dzire ZXI 1.2 BS IV,Mumbai,2016,"85,975",Petrol,1st,"4,43,799"
542,Hyundai Elite i20 ASTA 1.2 (O),Mumbai,2017,"67,522",Petrol,1st,"5,68,399"
543,Toyota Innova Crysta 2.8 ZX AT 7 STR,Mumbai,2016,"51,851",Diesel,2nd,"15,88,399"
544,Mahindra Scorpio S11,Mumbai,2017,"23,836",Diesel,1st,"11,47,499"
545,Honda Jazz 1.2 V AT,Mumbai,2016,"87,453",Petrol,1st,"5,38,599"
546,Volkswagen Vento COMFORTLINE DIESEL,Mumbai,2012,"93,740",Diesel,2nd,"2,78,499"
547,Maruti Wagon R 1.0 LXI CNG,Mumbai,2015,"88,347",Petrol + CNG,2nd,"2,99,199"
548,Volkswagen Polo COMFORTLINE 1.2L PETROL,Mumbai,2011,"1,03,624",Petrol,3rd,"2,51,899"
549,Maruti Alto 800 LXI CNG OPT,Mumbai,2016,"1,09,625",Petrol + CNG,1st,"2,33,399"
550,Volkswagen Vento HIGHLINE TDI AT,Mumbai,2015,"88,351",Diesel,1st,"6,18,999"
551,Renault Kwid 1.0 RXT,Mumbai,2016,"89,773",Petrol,1st,"2,67,299"
552,Honda City SV MT DIESEL,Mumbai,2014,"90,138",Diesel,1st,"5,10,699"
553,Maruti Wagon R 1.0 LXI CNG,Mumbai,2014,"88,615",Petrol + CNG,1st,"3,28,499"
554,Honda City VX CVT PETROL,Mumbai,2016,"95,734",Petrol,1st,"6,50,599"
555,Toyota Innova Crysta 2.8 ZX AT 7 STR,Mumbai,2018,"52,726",Diesel,1st,"18,31,599"
556,Mahindra XUV500 W8 FWD,Mumbai,2014,"79,433",Diesel,2nd,"6,63,799"
557,Toyota Innova 2.5 V 8 STR,Mumbai,2010,"94,292",Diesel,2nd,"5,71,599"
558,Toyota Innova 2.5 GX 8 STR BS IV,Mumbai,2013,"1,47,140",Diesel,1st,"7,22,099"
559,Ford Ecosport 1.5TITANIUM TDCI,Mumbai,2015,"96,574",Diesel,1st,"5,71,899"
560,Toyota Etios GD,Mumbai,2012,"1,19,153",Diesel,1st,"3,43,499"
561,Honda City V MT PETROL,Mumbai,2015,"1,22,135",Petrol,1st,"5,13,999"
562,Toyota Corolla Altis VL AT,Mumbai,2016,"90,509",Petrol,1st,"9,50,799"
563,Maruti Eeco 5 STR WITH AC PLUSHTR,Mumbai,2013,"1,48,048",Petrol + CNG,2nd,"2,35,999"
564,Ford Ecosport 1.5TITANIUM TDCI,Mumbai,2014,"1,11,731",Diesel,1st,"5,21,899"
565,Maruti Ertiga VXI,Mumbai,2012,"1,24,187",Petrol,1st,"4,34,499"
566,Hyundai Grand i10 SPORTZ 1.1 CRDI,Mumbai,2016,"1,18,349",Diesel,1st,"3,98,099"
567,Toyota Innova 2.5 VX 8 STR BS IV,Mumbai,2015,"1,65,870",Diesel,1st,"8,74,599"
568,Maruti Swift Dzire ZDI,Mumbai,2015,"1,52,963",Diesel,1st,"5,00,199"
569,Maruti Swift Dzire VDI BS IV,Mumbai,2013,"1,99,106",Diesel,2nd,"4,06,199"
570,Toyota Innova Crysta 2.8 GX AT 7 STR,Mumbai,2016,"1,52,830",Diesel,1st,"13,33,599"
571,Toyota Fortuner 3.0 MT 4X4,Mumbai,2011,"1,90,210",Diesel,2nd,"7,96,699"
572,Maruti Swift VXI,Mumbai,2011,"21,931",Petrol,2nd,"2,55,000"
573,Maruti Alto K10 VXI,Mumbai,2011,"31,940",Petrol,1st,"1,75,000"
574,Nissan Micra XV CVT,Mumbai,2014,"12,216",Petrol,1st,"4,00,000"
575,Maruti Zen Estilo LXI,Mumbai,2012,"26,875",Petrol,1st,"2,00,000"
576,Hyundai i10 ERA 1.1 IRDE,Mumbai,2011,"35,963",Petrol,1st,"2,40,000"
577,Maruti Swift LDI BS IV,Mumbai,2012,"57,042",Diesel,2nd,"3,50,000"
578,Volkswagen Polo TRENDLINE 1.2L PETROL,Mumbai,2015,"24,792",Petrol,1st,"4,20,000"
579,Hyundai Grand i10 ASTA 1.2 AT VTVT,Mumbai,2016,"22,006",Petrol,1st,"5,40,000"
580,Renault Kwid RXT,Mumbai,2016,"27,096",Petrol,1st,"2,70,000"
581,Volkswagen Vento TRENDLINE PETROL,Mumbai,2012,"30,249",Petrol,1st,"3,25,000"
582,Volkswagen Polo GT TDI,Mumbai,2013,"43,176",Diesel,1st,"4,35,000"
583,Tata Zest XMS QUADRAJET 90PS,Mumbai,2014,"40,060",Diesel,1st,"4,15,000"
584,Mahindra Kuv100 K2 6 STR,Mumbai,2016,"15,272",Petrol,1st,"3,69,000"
585,Hyundai Eon MAGNA PLUS,Mumbai,2012,"51,399",Petrol,2nd,"1,90,000"
586,Hyundai Elite i20 ASTA 1.2,Mumbai,2017,"27,333",Petrol,2nd,"5,60,000"
587,Hyundai Eon ERA PLUS,Mumbai,2014,"17,835",Petrol,1st,"2,90,000"
588,Volkswagen Vento HIGHLINE PETROL AT,Mumbai,2010,"52,356",Petrol,2nd,"2,89,000"
589,Maruti Wagon R 1.0 VXI,Mumbai,2018,"10,345",Petrol,1st,"4,45,000"
590,Hyundai i20 MAGNA 1.4 CRDI,Mumbai,2012,"63,785",Diesel,2nd,"3,50,000"
591,Maruti S PRESSO VXI PLUS AGS,Mumbai,2020,"4,363",Petrol,1st,"4,80,000"
592,Honda City S MT PETROL,Mumbai,2013,"37,434",Petrol,1st,"4,35,000"
593,Renault Kwid RXT,Mumbai,2018,"10,872",Petrol,1st,"3,50,000"
594,Honda Jazz 1.2 V AT,Mumbai,2016,"36,279",Petrol,1st,"6,10,000"
595,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Mumbai,2018,"37,422",Petrol + CNG,1st,"4,80,000"
596,Maruti Wagon R LXI,Mumbai,2008,"38,416",Petrol,2nd,"1,35,000"
597,Datsun Redi Go T,Mumbai,2016,"29,199",Petrol,1st,"2,60,000"
598,Maruti Swift VXI,Mumbai,2013,"56,371",Petrol,1st,"3,70,000"
599,Maruti Swift VDI ABS,Mumbai,2016,"43,089",Diesel,1st,"5,25,000"
600,Tata NEXON XM 1.2,Mumbai,2017,"17,409",Petrol,1st,"6,60,000"
601,Maruti Swift Dzire VDI BS IV,Mumbai,2011,"65,299",Diesel,2nd,"3,20,000"
602,Honda Jazz 1.5 VX I DTEC,Mumbai,2016,"46,830",Diesel,1st,"5,50,000"
603,Mahindra TUV300 T 10 MT Dual Tone,Mumbai,2017,"25,429",Diesel,1st,"8,30,000"
604,Maruti Swift LXI,Mumbai,2012,"51,385",Petrol,1st,"3,35,000"
605,Chevrolet Enjoy 1.4 LS 8 STR,Mumbai,2014,"30,594",Petrol,1st,"2,70,000"
606,Hyundai Verna 1.4 VTVT EX,Mumbai,2018,"7,950",Petrol,1st,"8,50,000"
607,Maruti Baleno ALPHA 1.2 K12,Mumbai,2020,"10,934",Petrol,1st,"7,70,000"
608,Maruti Baleno ZETA 1.2 K12,Mumbai,2017,"20,679",Petrol,1st,"6,70,000"
609,Tata TIGOR Revotron XT,Mumbai,2017,"24,131",Petrol,1st,"4,75,000"
610,Honda Amaze 1.2 VXMT I VTEC,Mumbai,2013,"69,447",Petrol,1st,"3,50,000"
611,Toyota Corolla Altis 1.8 G,Mumbai,2009,"65,258",Petrol,2nd,"2,75,000"
612,Hyundai i20 Active 1.4,Mumbai,2016,"36,305",Diesel,1st,"6,60,000"
613,Maruti Dzire VXI AMT,Mumbai,2017,"36,745",Petrol,1st,"6,10,000"
614,Mahindra Xylo E8 BS III,Mumbai,2009,"60,156",Diesel,1st,"2,20,000"
615,Toyota Etios G,Mumbai,2011,"48,987",Petrol,1st,"2,95,000"
616,Mahindra KUV 100 NXT K8 6 SEATER DUAL TONE,Mumbai,2017,"2,360",Petrol,1st,"5,45,000"
617,Mahindra XUV500 W8 FWD,Mumbai,2011,"73,301",Diesel,2nd,"5,45,000"
618,Hyundai i20 Active 1.2 SX,Mumbai,2017,"35,768",Petrol,1st,"6,70,000"
619,Maruti Baleno ZETA 1.2 K12 AMT,Mumbai,2016,"21,397",Petrol,1st,"6,65,000"
620,Maruti SX4 ZXI,Mumbai,2008,"43,755",Petrol,1st,"1,90,000"
621,Hyundai VENUE 1.4 CRDI MT SX,Mumbai,2019,"4,429",Diesel,1st,"11,50,000"
622,Renault Kwid RXT,Mumbai,2016,"48,486",Petrol,1st,"2,60,000"
623,Maruti Eeco 5 STR WITH AC PLUSHTR,Mumbai,2015,"63,327",Petrol,1st,"3,00,000"
624,Maruti Alto LXI,Mumbai,2009,"56,530",Petrol,1st,"1,40,000"
625,Maruti A Star VXI,Mumbai,2010,"73,922",Petrol,1st,"2,00,000"
626,Maruti Vitara Brezza ZDI,Mumbai,2017,"35,235",Diesel,1st,"8,45,000"
627,Tata NEXON XZ+ 1.5,Mumbai,2018,"21,708",Diesel,1st,"8,50,000"
628,Toyota Corolla Altis G AT,Mumbai,2015,"45,936",Petrol,1st,"9,25,000"
629,Honda City S MT DIESEL,Mumbai,2014,"58,353",Diesel,2nd,"5,00,000"
630,Maruti Alto K10 VXI AMT,Mumbai,2016,"62,225",Petrol,2nd,"2,75,000"
631,Nissan Micra Active XV,Mumbai,2013,"43,496",Petrol,1st,"3,35,000"
632,Renault Kwid CLIMBER 1.0 AT,Mumbai,2017,"34,786",Petrol,1st,"3,60,000"
633,Maruti Swift Dzire VXI AT,Mumbai,2015,"39,064",Petrol,1st,"5,95,000"
634,Ford Endeavour 2.2l 4X2 AT Titanium,Mumbai,2016,"38,468",Diesel,1st,"21,75,000"
635,Maruti Ertiga VDI,Mumbai,2012,"78,565",Diesel,1st,"4,60,000"
636,Hyundai i20 SPORTZ 1.2 VTVT,Mumbai,2013,"55,704",Petrol,1st,"4,00,000"
637,Maruti Swift Dzire VDI BS IV,Mumbai,2014,"73,722",Diesel,2nd,"4,70,000"
638,Hyundai i10 MAGNA 1.2,Mumbai,2009,"84,727",Petrol,1st,"2,00,000"
639,Maruti Swift Dzire VXI 1.2 BS IV,Mumbai,2015,"55,125",Petrol,1st,"4,80,000"
640,Volkswagen Vento HIGHLINE DIESEL,Mumbai,2013,"71,435",Diesel,1st,"4,25,000"
641,Mahindra XUV 3OO W8(O),Mumbai,2019,"11,684",Diesel,1st,"11,50,000"
642,Mahindra Kuv100 K8 D 6 STR,Mumbai,2016,"40,301",Diesel,1st,"4,65,000"
643,Maruti Ciaz ALPHA 1.4 VVT AMT,Mumbai,2017,"33,720",Petrol,1st,"7,95,000"
644,Mitsubishi Outlander 2.4 MIVEC,Mumbai,2011,"60,355",Petrol,1st,"4,85,000"
645,Hyundai i10 MAGNA 1.1 IRDE2,Mumbai,2015,"86,928",Petrol,1st,"3,70,000"
646,Volkswagen Ameo TRENDLINE 1.2,Mumbai,2016,"39,559",Petrol,1st,"4,10,000"
647,Hyundai Creta 1.6 SX VTVT DUAL TONE,Mumbai,2019,"18,445",Petrol,1st,"12,10,000"
