,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
1110,Hyundai Eon ERA PLUS,Delhi,2013,"45,721",Petrol,1st,"2,06,399"
1111,Maruti Swift LXI,Delhi,2017,"29,989",Petrol,1st,"4,07,699"
1112,Hyundai Elite i20 Magna Executive 1.2,Delhi,2017,"52,887",Petrol,1st,"4,65,399"
1113,Maruti Wagon R 1.0 LXI CNG,Delhi,2018,"77,097",Petrol + CNG,2nd,"3,24,399"
1114,Hyundai i20 SPORTZ O 1.4 CRDI,Delhi,2012,"1,38,000",Diesel,1st,"2,42,399"
1115,Maruti Baleno DELTA 1.2 K12,Delhi,2019,"46,882",Petrol,2nd,"4,98,499"
1116,Hyundai NEW SANTRO 1.1 SPORTS AMT,Delhi,2020,"4,369",Petrol,1st,"5,87,199"
1117,Maruti Alto K10 LXI,Delhi,2012,"46,703",Petrol,1st,"2,37,299"
1118,Maruti Alto LXI,Delhi,2020,"3,942",Petrol,1st,"3,87,099"
1119,Hyundai Elite i20 ASTA 1.2,Delhi,2018,"19,013",Petrol,2nd,"6,43,799"
1120,Maruti Alto K10 VXI,Delhi,2016,"18,003",Petrol,1st,"3,20,099"
1121,Maruti Alto K10 VXI AMT,Delhi,2016,"2,26,232",Petrol,1st,"3,08,099"
1122,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2016,"60,011",Petrol,1st,"3,82,999"
1123,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2019,"21,602",Petrol,2nd,"5,03,599"
1124,Hyundai Eon D LITE PLUS,Delhi,2013,"49,817",Petrol,1st,"2,11,399"
1125,Maruti Alto K10 VXI,Delhi,2010,"63,718",Petrol,2nd,"1,99,499"
1126,Maruti Swift VXI,Delhi,2017,"24,813",Petrol,1st,"5,36,299"
1127,Hyundai NEW SANTRO 1.1 MAGNA MT,Delhi,2019,"8,632",Petrol,1st,"4,30,599"
1128,Maruti Alto K10 VXI,Delhi,2018,"34,323",Petrol,2nd,"3,54,299"
1129,Honda City S MT PETROL,Delhi,2010,"76,740",Petrol,3rd,"3,04,599"
1130,Hyundai Elite i20 Magna Executive 1.2,Delhi,2017,"77,341",Petrol,3rd,"4,37,099"
1131,Maruti Alto LXI,Delhi,2019,"41,638",Petrol,1st,"3,45,899"
1132,Toyota Innova Crysta 2.8 GX AT 7 STR,Delhi,2019,"30,729",Diesel,1st,"17,30,399"
1133,Maruti Swift VDI ABS,Delhi,2017,"35,172",Diesel,1st,"4,98,699"
1134,Maruti Swift VXI,Delhi,2015,"62,241",Petrol,2nd,"4,09,599"
1135,Maruti Alto K10 VXI,Delhi,2017,"1,06,867",Petrol,1st,"3,63,699"
1136,Maruti Swift ZDI,Delhi,2012,"1,05,358",Diesel,3rd,"3,72,199"
1137,Maruti Alto K10 VXI,Delhi,2017,"57,500",Petrol,1st,"3,19,999"
1138,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2014,"86,663",Petrol,1st,"3,81,999"
1139,Maruti Vitara Brezza VDI,Delhi,2017,"79,275",Diesel,1st,"6,97,499"
1140,Maruti Vitara Brezza VDI,Delhi,2017,"69,639",Diesel,2nd,"6,45,999"
1141,Maruti Swift Dzire VDI ABS,Delhi,2016,"78,339",Diesel,2nd,"5,30,799"
1142,Hyundai Elite i20 SPORTZ 1.4,Delhi,2016,"1,09,448",Diesel,1st,"4,49,699"
1143,Maruti Swift VDI,Delhi,2013,"1,04,098",Diesel,1st,"3,61,399"
1144,Jeep Compass 2.0 SPORT,Delhi,2019,"44,585",Diesel,2nd,"11,15,399"
1145,Honda Amaze 1.2 VXMT I VTEC,Delhi,2013,"1,47,498",Petrol,1st,"3,09,099"
1146,Maruti Dzire VDI,Delhi,2018,"93,652",Diesel,1st,"6,17,399"
1147,Hyundai Creta 1.6 SX CRDI,Delhi,2016,"1,99,241",Diesel,1st,"7,40,999"
1148,Toyota Etios GD,Delhi,2015,"1,84,158",Diesel,1st,"3,66,599"
1149,Toyota Etios GD,Delhi,2012,"2,12,989",Diesel,1st,"2,38,999"
1150,Toyota Fortuner 3.0 MT 4X4,Delhi,2012,"96,301",Diesel,2nd,"9,86,099"
1151,Maruti Alto LXI,Delhi,2008,"21,728",Petrol,2nd,"1,37,699"
1152,Maruti Vitara Brezza VDI OPT,Delhi,2017,"52,351",Diesel,1st,"6,88,099"
1153,Maruti Alto K10 VXI OPT,Delhi,2016,"67,755",Petrol,1st,"2,83,399"
1154,Ford Endeavour 2.5L 4X2,Delhi,2010,"1,15,143",Diesel,4th,"3,85,699"
1155,Ford Figo 1.2 TITANIUM DURATEC,Delhi,2010,"11,500",Petrol,1st,"1,79,499"
1156,Maruti Alto 800 VXI,Delhi,2016,"24,069",Petrol,1st,"2,83,899"
1157,Maruti Alto LXI,Delhi,2010,"30,754",Petrol,1st,"1,64,299"
1158,Maruti A Star VXI ABS AT,Delhi,2013,"15,346",Petrol,2nd,"2,50,099"
1159,Maruti Alto K10 VXI,Delhi,2011,"51,523",Petrol,1st,"1,93,399"
1160,Maruti Swift LXI,Delhi,2020,"1,568",Petrol,1st,"5,46,099"
1161,Maruti Swift Dzire VDI BS IV,Delhi,2012,"49,510",Diesel,1st,"3,39,499"
1162,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2015,"29,370",Petrol,1st,"4,26,499"
1163,Maruti Baleno DELTA 1.2 K12,Delhi,2017,"18,533",Petrol,1st,"5,39,299"
1164,Hyundai NEW SANTRO SPORTZ 1.1,Delhi,2019,"16,172",Petrol,1st,"4,55,299"
1165,Maruti Zen Estilo VXI,Delhi,2009,"37,434",Petrol,1st,"1,98,999"
1166,Toyota Etios Liva G,Delhi,2011,"66,960",Petrol,2nd,"2,37,199"
1167,Maruti Alto LXI,Delhi,2019,"16,411",Petrol,1st,"3,31,199"
1168,Maruti Alto 800 LXI,Delhi,2014,"26,470",Petrol,1st,"2,30,499"
1169,Honda City S MT PETROL,Delhi,2010,"35,578",Petrol,1st,"3,84,399"
1170,Toyota Corolla Altis G,Delhi,2013,"55,233",Petrol,2nd,"5,16,199"
1171,Hyundai Creta SX PETROL MT,Delhi,2020,"7,383",Petrol,1st,"13,60,899"
1172,Maruti Baleno DELTA 1.2 K12,Delhi,2016,"43,864",Petrol,1st,"4,46,499"
1173,Toyota Etios Liva GD,Delhi,2012,"61,443",Diesel,1st,"3,04,899"
1174,Hyundai Grand i10 SPORTS 1.2 VTVT,Delhi,2016,"72,908",Petrol,1st,"3,93,199"
1175,Hyundai Xcent SX 1.1 CRDI OPT,Delhi,2014,"64,289",Diesel,1st,"3,08,399"
1176,Hyundai Elite i20 Magna Executive 1.2,Delhi,2017,"34,782",Petrol,1st,"4,96,099"
1177,Maruti Alto LXI,Delhi,2007,"57,718",Petrol,2nd,"92,799"
1178,Volkswagen Ameo COMFORTLINE 1.2,Delhi,2016,"66,204",Petrol,2nd,"3,62,599"
1179,Hyundai Verna FLUIDIC 1.6 CRDI S,Delhi,2015,"63,987",Diesel,2nd,"5,33,999"
1180,Hyundai Creta 1.4 E PLUS CRDI,Delhi,2018,"43,362",Diesel,1st,"10,28,399"
1181,Maruti Vitara Brezza VDI,Delhi,2018,"38,325",Diesel,1st,"7,40,799"
1182,Hyundai i10 SPORTZ 1.2,Delhi,2008,"69,766",Petrol,1st,"1,59,699"
1183,Honda City VX MT DIESEL,Delhi,2014,"74,867",Diesel,2nd,"4,90,799"
1184,Hyundai Elite i20 MAGNA 1.4 CRDI,Delhi,2015,"78,343",Diesel,1st,"4,14,099"
1185,Toyota YARIS G CVT,Delhi,2019,"11,540",Petrol,1st,"8,98,199"
1186,Ford Ecosport 1.5TITANIUM TDCI,Delhi,2014,"1,24,540",Diesel,1st,"4,22,999"
1187,Honda Amaze 1.5 SMT I DTEC,Delhi,2014,"71,704",Diesel,1st,"3,02,999"
1188,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Delhi,2016,"81,719",Diesel,1st,"9,78,399"
1189,Hyundai Verna FLUIDIC 1.6 SX CRDI,Delhi,2012,"1,00,752",Diesel,1st,"3,49,499"
1190,Hyundai Verna 1.4 CRDi EX MT,Delhi,2018,"57,917",Diesel,1st,"7,88,399"
1191,Maruti Swift VDI,Delhi,2013,"72,286",Diesel,1st,"4,33,899"
1192,Maruti Swift VDI,Delhi,2012,"1,13,073",Diesel,1st,"2,66,999"
1193,Maruti Alto K10 VXI,Delhi,2013,"1,17,497",Petrol,1st,"2,22,499"
1194,Maruti Vitara Brezza VDI,Delhi,2019,"38,213",Diesel,1st,"7,38,199"
1195,Hyundai Creta 1.6 SX CRDI,Delhi,2017,"90,077",Diesel,1st,"8,22,399"
1196,Maruti Alto LXI,Delhi,2007,"59,676",Petrol,1st,"1,01,499"
1197,Toyota Corolla Altis D 4D J,Delhi,2014,"1,03,033",Diesel,1st,"6,83,499"
1198,Volkswagen Polo HIGHLINE1.5L DIESEL,Delhi,2015,"1,41,160",Diesel,1st,"3,50,299"
1199,Hyundai Elite i20 SPORTZ 1.4,Delhi,2018,"1,01,178",Diesel,1st,"5,48,599"
1200,Nissan Sunny XL DIESEL,Delhi,2012,"1,13,365",Diesel,2nd,"2,77,599"
1201,Mahindra XUV500 W10,Delhi,2015,"92,400",Diesel,2nd,"7,83,699"
1202,Audi A4 2.0 TDI PREMIUM PLUS,Delhi,2012,"90,722",Diesel,2nd,"9,10,999"
1203,Toyota Corolla Altis D 4D JS,Delhi,2013,"1,11,861",Diesel,1st,"4,26,999"
1204,Mercedes Benz E Class E 250 CDI CLASSIC,Delhi,2014,"93,852",Diesel,1st,"14,20,099"
1205,Toyota Fortuner 3.0 MT 4X2,Delhi,2016,"1,29,309",Diesel,1st,"16,37,599"
1206,Toyota Fortuner 3.0 AT 4X2,Delhi,2012,"1,21,632",Diesel,1st,"11,29,899"
1207,Honda City S MT PETROL,Delhi,2009,"99,836",Petrol,1st,"2,22,899"
