,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
1074,Hyundai Elite i20 ASTA 1.4 CRDI,Chandigarh,2015,"1,43,079",Diesel,1st,"4,28,999"
1075,Toyota Fortuner 3.0 AT 4X2,Chandigarh,2013,"74,189",Diesel,1st,"13,69,999"
1076,Honda City S MT PETROL,Chandigarh,2009,"1,73,017",Petrol,1st,"2,24,499"
1077,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"2,13,079",Diesel,1st,"2,69,299"
1078,Honda Civic 1.8V AT,Chandigarh,2011,"1,75,160",Petrol,1st,"2,83,099"
1079,Honda Amaze 1.2 EMT I VTEC,Chandigarh,2014,"1,67,691",Petrol,1st,"2,92,499"
1080,Hyundai i20 MAGNA O 1.2,Chandigarh,2013,"1,29,753",Petrol + CNG,1st,"2,49,499"
1081,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2011,"1,88,094",Petrol + CNG,1st,"2,52,499"
1082,Honda City VX MT DIESEL,Chandigarh,2015,"1,26,964",Diesel,1st,"5,41,299"
1083,Volkswagen Polo COMFORTLINE 1.2L DIESEL,Chandigarh,2012,"1,49,569",Diesel,1st,"2,23,499"
1084,Hyundai Creta 1.4 S PLUS CRDI,Chandigarh,2016,"1,52,387",Diesel,1st,"6,24,999"
1085,Hyundai Creta 1.6 SX (O) CRDI,Chandigarh,2015,"1,49,249",Diesel,1st,"6,78,899"
1086,Maruti Swift ZDI,Chandigarh,2011,"1,33,175",Diesel,1st,"2,32,499"
1087,Honda City SV MT DIESEL,Chandigarh,2016,"1,03,777",Diesel,1st,"4,93,299"
1088,Honda City S MT PETROL,Chandigarh,2010,"1,13,004",Petrol,1st,"2,70,699"
1089,Maruti Celerio VXI,Chandigarh,2019,"11,873",Petrol,1st,"3,87,299"
1090,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2012,"41,564",Petrol,2nd,"3,14,899"
1091,Hyundai i10 MAGNA 1.1 IRDE2,Chandigarh,2013,"42,920",Petrol,1st,"2,26,499"
1092,Maruti Swift VXI,Chandigarh,2012,"65,573",Petrol + CNG,1st,"2,50,299"
1093,Datsun Redi Go LIMITED EDITION,Chandigarh,2017,"46,498",Petrol,1st,"1,96,099"
1094,Hyundai Creta 1.6 S,Chandigarh,2015,"20,087",Petrol,2nd,"7,98,499"
1095,Toyota Innova Crysta 2.4 GX 7 STR,Chandigarh,2017,"42,841",Diesel,1st,"13,54,599"
1096,Hyundai Verna FLUIDIC 1.6 VTVT SX AT,Chandigarh,2014,"70,900",Petrol,2nd,"4,80,799"
1097,Honda Jazz 1.2 V AT,Chandigarh,2016,"80,256",Petrol,1st,"4,49,299"
1098,Maruti Ertiga ZDI,Chandigarh,2012,"1,20,093",Diesel,2nd,"3,64,299"
